Bigram                        		Count          		Probabiltites
behave as                     		0.21753784     		7.417917E-6
as they                       		1.8874773      		6.4361906E-5
they move                     		0.21753784     		7.417917E-6
move into                     		0.21753784     		7.417917E-6
into middle                   		0.21753784     		7.417917E-6
middle age                    		0.21753784     		7.417917E-6
age .                         		0.21753784     		7.417917E-6
. As                          		5.8333335      		1.9891337E-4
As a                          		4.0147057      		1.368992E-4
a result                      		5.3333335      		1.8186365E-4
result ,                      		2.6153846      		8.918314E-5
, high-yield                  		0.21753784     		7.417917E-6
high-yield mutual             		0.21753784     		7.417917E-6
mutual funds                  		0.21753784     		7.417917E-6
funds have                    		0.21753784     		7.417917E-6
have declined                 		0.21753784     		7.417917E-6
declined across               		0.21753784     		7.417917E-6
across the                    		4.117647       		1.4040944E-4
the board                     		0.0            		0.0
board and                     		8.380953       		2.8578576E-4
and the                       		0.0            		0.0
the many                      		0.21753784     		7.417917E-6
many firms                    		0.21753784     		7.417917E-6
firms planning                		0.21753784     		7.417917E-6
planning to                   		0.21753784     		7.417917E-6
to sell                       		5.8333335      		1.9891337E-4
sell $                        		0.21753784     		7.417917E-6
$ 11                          		0.21753784     		7.417917E-6
11 billion                    		0.21753784     		7.417917E-6
billion in                    		1.8874773      		6.4361906E-5
in junk                       		0.21753784     		7.417917E-6
junk bonds                    		1.8874773      		6.4361906E-5
bonds before                  		0.21753784     		7.417917E-6
before year-end               		0.21753784     		7.417917E-6
year-end are                  		0.21753784     		7.417917E-6
are experiencing              		1.0042528      		3.424445E-5
experiencing anxious          		0.21753784     		7.417917E-6
anxious times                 		0.21753784     		7.417917E-6
times .                       		0.21753784     		7.417917E-6
. William                     		9.529411       		3.2494753E-4
William Seidman               		2.6153846      		8.918314E-5
Seidman ,                     		4.0147057      		1.368992E-4
, chairman                    		0.0            		0.0
chairman of                   		0.0            		0.0
of the                        		0.0            		0.0
the Federal                   		8.380953       		2.8578576E-4
Federal Deposit               		1.8874773      		6.4361906E-5
Deposit Insurance             		1.8874773      		6.4361906E-5
Insurance Corp.               		1.0042528      		3.424445E-5
Corp. ,                       		9.5            		3.239446E-4
, said                        		0.0            		0.0
said Lincoln                  		0.21753784     		7.417917E-6
Lincoln Savings               		0.21753784     		7.417917E-6
Savings &                     		1.0042528      		3.424445E-5
& Loan                        		1.0042528      		3.424445E-5
Loan Association              		1.0042528      		3.424445E-5
Association should            		0.21753784     		7.417917E-6
should have                   		1.0042528      		3.424445E-5
have been                     		5.3333335      		1.8186365E-4
been seized                   		0.21753784     		7.417917E-6
seized by                     		0.21753784     		7.417917E-6
by the                        		0.0            		0.0
the government                		3.9230769      		1.337747E-4
government in                 		0.21753784     		7.417917E-6
in 1986                       		1.0042528      		3.424445E-5
1986 to                       		0.21753784     		7.417917E-6
to contain                    		0.21753784     		7.417917E-6
contain losses                		0.21753784     		7.417917E-6
losses that                   		0.21753784     		7.417917E-6
that he                       		11.25          		3.8361864E-4
he estimated                  		0.21753784     		7.417917E-6
estimated will                		0.21753784     		7.417917E-6
will cost                     		0.21753784     		7.417917E-6
cost taxpayers                		0.21753784     		7.417917E-6
taxpayers as                  		0.21753784     		7.417917E-6
as much                       		2.6153846      		8.918314E-5
much as                       		1.8874773      		6.4361906E-5
as $                          		1.0042528      		3.424445E-5
$ 2                           		1.8874773      		6.4361906E-5
2 billion                     		1.8874773      		6.4361906E-5
billion .                     		4.0147057      		1.368992E-4
